7236015,1393610411,3.77,3.66,124.18,360.78,0,0,0,0,30.5,0,0,0,0,0,82.35,12.28,12.71,11.44,15.24,13.97,10.17,16.93,11.86,11.86,12.71,16.51,12.28,11.44,16.93,14.4,13.97,14.82,15.24,1.82,3.66,-3.68,84.21,79.03,40.31,8.400067,165.43755,390.94046,48.69797222,78.03033333,285.2800278
7596016,1393614396,3.82,4.48,129.41,418.3,126.7,416.67,0,0,8.71,266.67,0,0,167.32,0,82.35,7.63,8.9,3.81,9.75,8.9,11.86,14.82,9.75,9.75,11.86,24.91,11.02,10.59,11.44,9.75,8.9,7.2,9.75,-0.54,-3.68,3.66,51.43,83.13,53.42,57.400467,19.126165,397.01926,14.20052778,300.5623056,299.4698889
7740016,1393615990,3.78,3.69,121.57,334.64,0,0,0,0,34.86,0,0,0,0,0,70.59,12.28,13.13,9.75,15.24,13.55,11.02,16.51,11.86,11.86,10.59,16.93,11.44,10.17,16.51,15.24,13.13,16.08,15.24,2.08,-3.68,-3.68,86.67,83.13,51.78,-4.728757,147.26726,391.82922,44.05152778,98.78794444,299.4004444
7776017,1393616389,3.78,3.69,121.57,371.24,0,0,0,0,34.86,0,0,0,0,0,62.75,9.75,11.86,9.32,12.71,9.32,2.96,14.4,5.08,5.08,4.66,18.19,5.08,4.23,16.08,13.13,8.48,13.13,12.71,3.66,-3.68,3.66,74.38,41.33,1.79,-25.822815,156.51569,396.6863,57.19758333,102.2226944,299.4493611
9072016,1393630735,3.83,4.44,122.88,240.52,144.8,470.59,0,58.82,34.86,0,0,78.43,224.84,14.71,78.43,7.63,7.63,2.1,10.59,6.78,9.32,16.08,8.48,8.48,7.2,11.02,8.05,8.05,11.86,8.48,8.9,7.63,10.59,2.4,3.66,-3.68,48.15,51.99,64.07,47.438557,293.81357,394.00433,24.1245,322.8974722,291.0375833
9144016,1393631532,3.83,4.58,145.1,240.52,132.73,450.98,7.84,0,130.72,0,18.1,0,0,166.67,90.2,9.75,11.02,5.51,11.02,9.75,11.86,16.51,12.28,12.28,10.59,13.55,12.28,11.86,14.82,12.28,11.86,10.59,11.02,1.59,3.66,-3.68,88.31,66.74,26.37,48.558586,47.26092,396.64603,5.71375,256.4334167,149.2978611
20205232,1393753980,3.81,4.28,112.42,397.39,144.8,357.84,117.65,0,43.57,0,144.8,0,83.66,0,98.04,8.05,13.97,10.17,15.24,13.97,11.44,18.19,13.13,13.13,13.55,15.66,10.59,14.82,18.19,13.55,11.44,14.82,15.24,-0.42,-3.68,-2.43,67,103.62,51.78,30.763105,267.68497,392.29898,46.98369444,332.4993333,182.0678611
20206456,1393753993,3.81,4.41,116.34,423.53,144.8,406.86,101.96,0,0,0,126.7,0,188.24,0,58.82,8.9,12.28,9.75,14.4,15.66,12.71,17.35,12.28,12.28,12.71,17.35,12.71,13.13,14.82,13.97,14.4,14.4,14.4,1.53,-3.68,3.66,50.61,45.43,38.67,30.763105,267.68497,392.29898,47.32886111,331.9970833,181.8693056
55368016,1394143232,3.76,3.73,113.73,381.7,0,0,0,0,34.86,0,0,0,0,0,78.43,5.51,2.96,5.08,5.08,2.53,-4.29,8.05,1.25,1.25,3.38,13.55,-0.03,-0.88,9.75,8.48,1.25,8.48,5.08,1.12,-3.68,3.66,48.97,48.71,-0.67,-61.135197,139.42424,405.09808,79.66188889,110.54925,245.2735
64836001,1394248043,3.76,3.53,120.26,397.39,0,0,0,0,39.22,0,0,0,0,0,66.67,8.9,6.78,5.08,10.59,5.93,-1.73,11.02,4.66,4.66,6.78,15.66,1.68,1.68,13.13,11.86,3.81,11.44,10.59,2.43,-1.18,-3.68,88.31,54.45,40.31,-57.00078,44.694977,403.37225,62.25205556,170.11,149.3920556
64872015,1394248441,3.75,3.4,109.8,418.3,0,0,0,0,34.86,0,0,0,0,0,90.2,3.38,6.78,5.51,8.48,2.53,-3.44,8.9,-0.03,-0.03,1.68,12.71,-0.03,-2.59,8.05,8.05,4.66,10.17,8.48,1.94,-3.68,1.5,57.17,66.74,29.65,-65.112755,89.651886,405.1052,63.46252778,138.3543056,149.7309167
64980019,1394249637,3.81,4.12,135.95,282.35,241.33,460.78,0,143.79,78.43,0,0,209.15,0,0,66.67,-2.16,-4.29,-1.31,-3.01,-5.15,-6.86,3.81,-5.15,-5.15,-4.29,6.78,-6.01,-3.44,-0.03,-1.73,-5.58,0.4,-3.01,2.64,-3.68,-3.68,88.31,65.92,63.25,-17.204288,164.81197,386.91226,44.15702778,65.15661111,149.2424444
65052001,1394250434,3.82,4.58,108.5,334.64,199.1,397.06,0,0,13.07,451.76,0,0,0,49.02,58.82,-0.88,-2.16,-1.31,2.96,-2.59,0.83,6.78,0.83,0.83,0.83,8.05,1.25,3.81,2.1,0.4,-1.31,2.1,2.96,1.59,3.66,-3.68,47.33,103.62,30.47,25.266897,182.6684,385.17517,28.09997222,22.56444444,149.5759722
65088017,1394250832,3.83,4.54,108.5,303.27,174.96,362.75,70.59,0,0,0,72.4,0,209.15,9.8,98.04,1.25,0.4,-1.73,5.51,0.4,4.23,10.17,4.66,4.66,2.1,10.59,5.51,5.51,5.93,2.53,-0.03,4.23,5.51,2.43,-3.68,-3.71,78.47,81.49,49.32,61.161644,224.34183,394.75497,23.76486111,354.2304722,150.0921667
65124027,1394251231,3.82,4.54,101.96,313.73,168.93,475.49,47.06,0,30.5,0,30.17,0,277.12,9.8,74.51,0.83,4.66,0.4,4.66,5.51,3.81,11.02,3.81,3.81,3.81,11.02,8.05,7.63,6.35,2.96,2.1,2.1,4.66,2.26,-3.68,3.66,43.23,39.7,46.86,63.878395,274.48355,396.14066,24.40063889,323.3022778,149.1162778
65160050,1394251630,3.82,4.64,152.94,324.18,187.03,436.27,0,0,143.79,0,0,0,245.75,0,74.51,2.96,3.38,4.23,7.63,7.63,8.05,13.13,10.17,10.17,6.35,10.17,7.63,9.75,9.75,8.9,6.78,5.08,7.63,1.53,-3.68,-2.87,52.25,57.73,22.28,50.60273,309.58936,393.71017,29.64425,296.1114444,148.9380278
65304017,1394253223,3.78,3.73,126.8,501.96,0,0,0,0,34.86,0,0,0,0,0,98.04,11.02,10.17,5.93,13.97,9.32,3.81,13.13,8.05,8.05,11.44,14.4,6.78,6.35,13.55,12.71,10.17,14.82,13.97,1.24,-3.68,3.66,28.48,46.25,10.8,-31.81821,354.59933,394.92795,59.61327778,208.2884167,149.1611111
65340038,1394253622,3.76,3.66,135.95,439.22,0,0,0,0,34.86,0,0,0,0,0,62.75,6.35,7.2,6.78,8.9,5.51,-1.31,11.44,2.1,2.1,5.08,13.97,1.25,0.83,10.59,9.75,4.66,10.17,8.9,0.39,-3.68,-3.68,74.38,42.97,20.64,-50.97811,11.2582445,401.48413,61.88805556,178.3704167,149.02475
65412027,1394254419,3.78,3.63,130.72,313.73,0,0,0,0,34.86,0,0,0,0,0,66.67,1.25,1.68,2.1,2.53,-1.31,-8.15,5.93,-3.44,-3.44,-0.45,10.17,-4.72,-3.01,6.35,4.66,-1.73,5.08,2.53,2.14,-1.24,-3.68,85.85,71.66,36.21,-45.000946,124.18599,396.99927,53.5625,123.5201111,149.3544722
65448016,1394254818,3.77,3.63,101.96,402.61,0,0,0,0,34.86,0,0,0,0,0,70.59,-1.31,-0.88,-0.03,-0.88,-4.29,-9.86,5.51,-7.29,-7.29,-3.01,8.9,-8.58,-6.86,3.38,-0.45,-3.87,4.23,-0.88,-3.68,-3.68,3.66,49.79,65.92,51.78,-25.008686,137.79924,389.27203,45.65261111,102.6083611,149.6803889
65484017,1394255216,3.82,4.05,125.49,313.73,144.8,431.37,0,0,17.43,0,0,0,0,431.37,90.2,-1.73,-4.29,-0.45,-3.01,-2.16,-6.86,5.51,-6.43,-6.43,-6.86,6.78,-6.43,-5.58,-0.03,-2.59,-4.72,-0.03,-3.01,1.82,-3.68,-1.38,49.79,65.1,21.46,-3.8509767,146.98274,384.1585,37.24505556,82.75161111,150.28275
65520016,1394255615,3.83,4.71,104.58,256.21,217.19,401.96,0,13.07,0,329.41,0,0,0,102.94,90.2,-1.73,-3.01,-2.16,0.4,-4.29,-5.58,7.63,-2.16,-2.16,-5.58,7.2,-3.44,-1.73,-0.03,-1.31,-6.01,2.1,0.4,0.68,-2.64,-3.68,35.04,66.74,23.1,17.458319,155.63666,383.991,29.58777778,60.46197222,149.0828611
65556017,1394256013,3.83,4.84,126.8,355.56,199.1,392.16,0,65.88,0,75.29,0,62.75,0,176.47,58.82,0.4,-1.73,-3.44,2.53,1.25,-0.03,7.2,-0.88,-0.88,1.25,6.35,1.25,2.53,0.83,-0.88,-3.44,2.1,2.53,1.88,3.66,-3.68,27.66,65.92,28.01,38.06753,167.02481,388.07108,24.47744444,33.21475,149.2421667
65592015,1394256412,3.83,4.8,115.03,214.38,187.03,328.43,0,45.75,122,0,0,47.06,0,127.45,101.96,1.25,2.53,-2.16,2.53,0.4,5.08,11.86,3.81,3.81,-0.45,8.05,2.53,2.96,7.2,1.68,1.25,0.83,2.53,1.5,-3.68,0.54,30.12,56.91,17.36,56.12559,187.89366,393.25616,23.96844444,2.359833333,149.2974444
65628027,1394256810,3.81,4.58,120.26,339.87,168.93,362.75,0,112.94,13.07,0,0,78.43,203.92,14.71,94.12,0.4,6.35,1.25,6.78,4.66,5.93,15.66,3.81,3.81,3.81,9.32,6.78,5.51,7.2,2.1,2.1,2.53,6.78,2.02,-3.68,1.88,31.76,60.18,33.75,65.12316,231.66911,396.07584,28.36075,334.21625,149.5126667
65664017,1394257209,3.81,4.61,122.88,433.99,174.96,372.55,54.9,0,278.87,0,72.4,0,0,0,90.2,4.66,3.81,2.96,8.48,8.9,7.2,15.66,8.48,8.48,9.75,11.02,7.2,10.59,8.48,7.2,6.35,6.35,8.48,3.63,-3.68,-3.68,43.23,61.82,20.64,56.691986,276.30304,394.94174,35.78619444,311.3489167,150.0184444
65700038,1394257607,3.83,4.58,118.95,350.33,181,450.98,94.12,0,0,125.49,96.53,0,88.89,4.9,66.67,5.93,8.48,2.53,13.55,9.75,8.48,14.4,11.02,11.02,8.48,13.13,8.9,9.75,10.17,11.02,7.2,11.02,13.55,1.24,3.66,-3.68,61.26,57.73,12.44,38.818783,297.75952,391.09192,44.34497222,291.6893889,149.1366389
66202129,1394263166,3.82,4.41,154.25,334.64,187.03,480.39,141.18,0,0,0,126.7,0,104.58,24.51,94.12,5.93,6.35,2.96,8.9,8.48,10.17,15.24,8.05,8.05,10.17,13.97,9.32,11.86,11.02,6.78,7.2,6.78,8.9,1.47,-3.68,3.63,63.72,74.94,28.83,35.159786,276.98132,390.3011,50.16227778,311.421,149.2481667
66203056,1394263176,3.83,4.48,128.1,313.73,187.03,426.47,39.22,0,0,0,36.2,0,0,387.25,70.59,4.23,8.05,2.96,8.9,8.9,11.02,13.13,10.59,10.59,7.2,13.97,11.44,11.02,11.44,10.59,8.9,9.32,8.9,1.88,-3.68,3.6,64.54,99.52,50.14,35.159786,276.98132,390.3011,50.40291667,310.9711667,149.3090278
73512027,1394344086,3.83,4.38,125.49,271.9,271.49,485.29,54.9,0,318.08,0,48.27,0,5.23,0,62.75,-2.59,-4.72,-0.45,-0.45,-5.58,-6.43,6.78,-3.87,-3.87,-6.86,6.78,-0.45,-2.59,2.96,-1.31,-7.72,0.4,-0.45,1.5,-3.68,-3.68,85.03,62.64,14.9,14.052184,140.72906,383.19162,26.12658333,69.51097222,181.4698889
73548015,1394344485,3.81,4.74,134.64,282.35,229.26,446.08,0,65.36,126.36,25.1,0,83.66,0,127.45,86.27,-1.73,-0.45,-3.01,1.68,-2.16,-2.16,7.2,3.38,3.38,-2.16,6.78,0.4,0.4,3.81,2.96,-3.01,1.25,1.68,2.08,-3.68,-3.68,78.47,76.58,39.49,34.85289,151.38275,386.76157,22.20397222,39.63161111,181.2469722
73584017,1394344883,3.82,4.51,128.1,496.73,217.19,509.8,7.84,0,0,238.43,12.07,0,0,200.98,74.51,-2.16,1.68,-0.03,5.08,-0.03,0.4,7.2,0.83,0.83,3.81,22.82,2.53,6.78,2.53,0.4,-1.31,3.38,5.08,-0.31,0.74,-3.68,76.84,47.89,5.07,53.564972,169.9336,392.0251,23.74769444,8.119333333,181.0484444
73656017,1394345680,3.81,4.71,166.01,360.78,205.13,436.27,0,65.36,91.5,0,0,83.66,0,122.55,58.82,2.96,5.08,1.68,9.75,4.66,7.63,12.28,8.48,8.48,5.08,9.32,8.48,7.2,8.48,7.2,5.51,5.93,9.75,2.52,-3.68,-3.68,46.51,45.43,14.08,58.98241,257.54324,394.88058,38.48608333,321.1093611,181.7649167
73692030,1394346079,3.81,4.51,147.71,407.84,205.13,392.16,94.12,6.54,161.22,0,66.37,0,0,34.31,62.75,4.23,7.63,2.96,13.13,8.9,9.32,14.4,11.02,11.02,5.93,13.13,11.86,11.44,10.59,10.59,7.2,10.17,13.13,1.59,0.07,-3.68,36.68,63.46,28.01,41.94951,281.84683,391.27063,47.70094444,302.6508333,181.5468889
73728017,1394346477,3.83,4.08,130.72,428.76,235.29,509.8,23.53,0,348.58,0,42.23,0,0,19.61,70.59,8.9,9.32,3.81,13.97,11.02,11.86,13.13,10.59,10.59,10.59,13.55,15.24,16.08,13.13,10.17,9.75,12.28,13.97,1.44,-3.68,-3.68,77.65,62.64,26.37,21.648314,294.3516,387.59158,56.37655556,282.6686667,181.3386111
73872027,1394348071,3.76,3.63,135.95,533.33,0,0,0,0,34.86,0,0,0,0,0,70.59,3.81,3.81,6.35,9.32,3.81,-2.16,9.75,1.25,1.25,4.23,11.44,-2.59,0.4,8.05,8.48,0.83,12.28,9.32,1.79,-0.8,-3.68,48.97,68.38,28.01,-64.94691,34.687393,404.3929,55.02802778,168.1762222,181.6381389
73908015,1394348470,3.77,3.56,117.65,334.64,0,0,0,0,30.5,0,0,0,0,0,62.75,1.25,1.68,4.23,1.68,-0.88,-6.86,6.35,-1.73,-1.73,0.83,9.75,-6.01,-3.01,5.93,5.08,-2.59,6.35,1.68,1.62,-3.68,-3.71,61.26,55.27,18.18,-54.364506,75.54908,400.25067,45.74455556,149.4641667,181.4158056
73944001,1394348868,3.76,3.5,132.03,345.1,0,0,0,0,30.5,0,0,0,0,0,82.35,1.68,-1.73,0.4,2.53,-3.01,-9,4.23,-3.87,-3.87,-3.87,24.49,-7.72,-4.72,5.51,2.96,-2.59,3.81,2.53,-0.36,-3.68,-3.68,62.9,59.36,14.9,-35.878162,94.73346,392.7582,35.80791667,132.2208333,181.2088333
74052016,1394350064,3.82,4.8,126.8,287.58,223.23,460.78,62.75,0,74.07,69.02,84.46,0,0,137.25,54.9,-3.87,-0.88,-2.59,0.83,-2.59,1.68,5.93,1.68,1.68,1.25,6.78,0.4,4.23,2.96,1.68,-3.01,-1.73,0.83,2.23,-3.68,-1.3,72.74,83.95,45.22,27.279213,123.60313,385.01868,17.55136111,47.96058333,181.7131944
74124016,1394350861,3.82,4.44,141.18,303.27,217.19,387.25,101.96,0,0,50.2,114.63,0,0,176.47,74.51,2.1,2.1,2.1,7.63,5.93,5.51,12.71,5.08,5.08,2.96,9.75,7.63,6.35,9.75,4.23,1.68,3.81,7.63,2.23,-1.15,-3.68,106.34,91.33,50.96,63.12647,219.02597,395.5068,32.40352778,354.7734167,181.2848333
74199832,1394351700,3.83,4.31,155.56,334.64,205.13,406.86,0,0,8.71,59.61,0,0,0,367.65,70.59,4.66,8.9,4.66,11.86,7.2,8.48,14.4,11.02,11.02,9.32,13.13,13.97,13.13,13.55,10.59,5.51,7.2,11.86,1.03,-2.93,-3.68,99.78,104.44,6.71,29.341057,267.07312,388.7013,54.43547222,320.7983889,181.38075
74221976,1394351945,3.81,4.44,113.73,282.35,205.13,436.27,31.37,0,156.86,0,42.23,0,0,215.69,62.75,7.2,8.05,5.93,12.71,6.78,9.32,14.82,12.28,12.28,10.17,14.82,13.13,13.97,14.82,12.28,7.63,9.75,12.71,-3.68,-3.68,-2.14,72.74,89.69,55.06,8.320751,276.77277,386.72894,60.42838889,309.0445,181.1645833
74232016,1394352056,3.83,4.35,122.88,271.9,211.16,411.76,94.12,0,152.51,0,102.56,0,0,73.53,70.59,6.78,9.32,4.23,14.4,10.17,9.32,15.24,12.71,12.71,10.59,13.97,13.55,14.4,12.28,11.02,5.93,9.75,14.4,0.22,-2.05,-3.68,48.15,38.88,5.89,8.320751,276.77277,386.72894,62.91319444,302.7291111,181.8010556
74268027,1394352455,3.81,3.95,149.02,507.19,114.63,431.37,188.24,0,39.22,0,181,0,0,9.8,58.82,8.05,9.75,8.48,14.82,11.86,12.28,13.13,13.55,13.55,11.86,15.24,14.4,16.08,13.55,14.4,9.32,13.97,14.82,0.89,-3.68,-3.71,71.1,42.15,9.98,-12.99577,285.28464,389.04282,69.50069444,271.9883056,181.5848889
74340001,1394353252,3.76,3.66,118.95,397.39,0,0,0,0,34.86,0,0,0,0,0,90.2,5.93,6.35,7.2,8.9,5.08,-1.31,9.75,2.53,2.53,7.2,15.24,2.1,2.96,10.59,9.32,2.96,10.17,8.9,1.47,-3.68,-3.22,100.6,57.73,32.93,-52.653236,313.51886,401.42728,63.07091667,201.1243889,181.1565
74412015,1394354049,3.77,3.63,105.88,470.59,0,0,0,0,39.22,0,0,0,0,0,90.2,2.96,-0.03,2.53,1.68,0.83,-6.01,5.08,-4.29,-4.29,0.4,11.02,-6.01,-3.87,4.66,2.96,-1.73,5.51,1.68,2.11,-3.68,-3.68,76.02,84.77,42.77,-43.135204,65.804436,395.66025,42.16722222,167.6569444,181.8722778
74448001,1394354447,3.76,3.66,124.18,418.3,0,0,0,0,34.86,0,0,0,0,0,66.67,-2.16,-2.16,1.25,-1.31,-3.87,-9,3.38,-4.72,-4.72,-4.72,8.48,-9,-8.15,1.25,2.1,-5.15,1.68,-1.31,2.26,-3.68,-3.68,79.29,63.46,22.28,-22.953222,78.70857,388.03333,30.68277778,153.5725556,181.6755556
74484027,1394354846,3.82,4.54,122.88,287.58,277.53,470.59,0,0,222.22,0,0,0,0,196.08,86.27,-2.16,-3.87,-2.16,-3.01,-4.29,-8.15,4.23,-6.43,-6.43,-7.29,29.1,-5.15,-4.72,1.25,-3.44,-8.15,0.4,-3.01,0.86,-3.68,-3.68,67,37.24,7.52,-1.7425251,87.70544,383.35806,19.50127778,134.1135278,181.4541389
74520001,1394355244,3.83,4.38,135.95,386.93,235.29,534.31,109.8,0,26.14,0,120.66,0,15.69,142.16,74.51,-1.73,-2.59,-3.87,1.25,-2.16,-5.58,2.53,0.4,0.4,-1.31,6.35,-1.73,2.53,-0.03,1.68,-9,0.4,1.25,-3.68,-0.83,-3.68,59.62,57.73,23.1,19.542665,96.46701,383.69937,11.15827778,99.94341667,181.2464167
74556001,1394355643,3.83,4.71,103.27,334.64,217.19,406.86,54.9,0,0,69.02,42.23,0,5.23,250,78.43,-3.87,-1.31,-2.16,0.4,-2.16,-1.31,9.32,-0.03,-0.03,-2.59,9.32,4.23,3.38,1.25,-0.45,-4.29,0.4,0.4,1.76,-3.68,-3.68,91.59,66.74,27.19,40.01789,108.38563,388.057,12.47258333,54.70313889,181.0342778
81693635,1394434657,3.81,4.64,116.34,250.98,193.06,352.94,0,98.04,4.36,185.1,0,146.41,0,14.71,54.9,4.66,4.66,2.96,5.08,8.48,5.08,16.08,3.81,3.81,8.9,13.55,7.2,7.63,12.28,4.66,9.75,5.51,5.08,1.24,-3.68,-3.25,79.29,56.09,14.08,35.804558,273.07263,389.45502,53.70397222,308.3981389,156.9955278
108072016,1394726665,3.81,4.58,120.26,266.67,205.13,421.57,15.69,0,0,0,18.1,0,5.23,328.43,62.75,-1.73,1.25,-2.59,2.1,-2.16,-0.03,8.48,4.66,4.66,-2.16,7.2,2.96,1.68,3.81,3.38,-1.73,0.4,2.1,2.02,-3.68,-3.68,78.47,58.55,34.57,57.67901,7.7962646,391.11703,9.566777778,96.43872222,301.5506944
108108017,1394727064,3.82,4.58,104.58,350.33,205.13,352.94,78.43,19.61,135.08,15.69,102.56,10.46,0,9.8,94.12,1.68,0.83,-1.31,6.78,0.4,4.66,9.32,3.38,3.38,2.53,8.05,4.23,6.35,3.81,2.96,-0.03,2.1,6.78,1.53,-3.68,-3.68,64.54,76.58,32.93,65.05047,53.93818,393.52716,24.9735,101.9353056,301.5569722
108144001,1394727462,3.81,4.12,130.72,360.78,199.1,377.45,7.84,0,366.01,37.65,0,0,0,4.9,58.82,1.68,3.81,-0.45,9.75,2.53,5.93,9.75,9.75,9.75,5.51,9.32,6.35,8.05,6.78,8.9,1.68,5.08,9.75,0.39,-3.68,-3.71,75.2,41.33,10.8,55.062805,96.06026,391.96133,38.71183333,105.3585278,301.5473056
108180050,1394727861,3.83,4.61,112.42,277.12,193.06,377.45,0,26.14,161.22,0,0,36.6,0,151.96,90.2,5.08,5.08,2.1,9.32,6.78,9.32,12.71,9.32,9.32,5.93,11.02,8.05,9.32,10.17,8.05,5.51,7.2,9.32,1.82,-3.68,-3.68,95.68,103.62,40.31,36.713478,115.89467,387.94342,52.00680556,108.3050833,301.53925
108216017,1394728259,3.83,4.51,137.25,266.67,199.1,372.55,0,0,17.43,0,0,0,0,382.35,82.35,6.78,6.78,3.81,12.71,6.78,9.32,14.82,11.02,11.02,9.32,11.86,11.02,11.86,11.02,9.75,6.78,8.9,12.71,1.67,-3.68,-3.68,29.3,97.06,28.83,16.02777,126.94958,384.798,65.06747222,111.3876111,301.5434444
108360017,1394729853,3.74,3.63,132.03,350.33,0,0,0,0,34.86,0,0,0,0,0,62.75,1.68,0.83,5.08,2.53,1.68,-6.43,7.63,-1.73,-1.73,-0.45,13.13,-0.03,-1.73,8.48,4.23,-1.73,5.93,2.53,1.53,-3.68,-3.68,79.29,56.09,16.54,-63.5275,238.41998,401.48877,62.91063889,293.9304722,301.5495278
108396001,1394730252,3.77,3.66,101.96,465.36,0,0,0,0,30.5,0,0,0,0,0,62.75,-0.45,1.25,0.83,0.83,-2.59,-8.15,5.08,-3.44,-3.44,-2.16,9.75,-6.43,-6.01,3.38,1.68,-4.29,4.66,0.83,-3.68,-3.68,-3.68,39.96,39.7,15.72,-49.78202,272.24423,396.16788,49.74827778,296.3496389,301.5418056
108432001,1394730650,3.74,3.63,117.65,313.73,0,0,0,0,43.57,0,0,0,0,0,70.59,-3.01,-2.16,-1.73,-0.03,-3.44,-10.29,2.53,-6.01,-6.01,-1.73,9.75,-9,-6.43,0.4,0.4,-4.29,2.1,-0.03,1.97,-3.68,-3.68,24.38,70.84,33.75,-30.396635,288.193,388.4519,36.37691667,298.2993056,301.5464444
108540016,1394731846,3.83,4.61,118.95,433.99,211.16,377.45,0,45.75,235.29,18.82,0,26.14,10.46,19.61,66.67,-3.44,-4.72,-2.16,-0.45,-0.45,-0.45,4.23,-4.29,-4.29,-3.44,4.66,-0.45,-0.88,-1.31,-6.01,-3.87,-1.73,-0.45,2.46,-3.68,-3.68,59.62,83.13,46.04,32.861046,316.84525,384.13455,68.58136111,291.7477778,299.5033056
108576027,1394732245,3.81,4.67,125.49,334.64,211.16,372.55,0,0,0,97.25,6.03,0,5.23,289.22,54.9,-1.31,-2.59,-0.88,5.08,-1.73,1.68,8.48,2.1,2.1,-1.73,8.48,0.4,3.38,2.53,1.25,-3.87,1.68,5.08,1.79,-3.68,-3.68,88.31,80.67,42.77,64.355606,11.337442,393.07394,2.725722222,125.3296111,299.6634167
108612001,1394732643,3.81,4.51,112.42,339.87,193.06,397.06,117.65,26.14,4.36,9.41,126.7,20.92,0,83.33,66.67,1.68,2.53,-2.59,4.23,2.53,3.81,11.02,5.51,5.51,1.68,10.59,7.2,5.08,5.93,4.23,0.83,2.53,4.23,1.76,-3.68,-3.68,70.28,80.67,30.47,60.238472,60.69117,392.91763,21.03975,126.19675,299.4761389
108648016,1394733042,3.81,4.05,99.35,381.7,199.1,490.2,164.71,13.07,0,9.41,187.03,0,0,107.84,94.12,4.23,3.81,-0.45,7.2,7.2,8.9,13.55,8.05,8.05,3.81,9.32,8.05,6.78,9.32,5.93,5.51,4.23,7.2,1.79,-3.68,-3.68,48.97,76.58,32.93,43.799736,86.94836,389.4582,35.17072222,127.0582778,299.2483889
108684015,1394733440,3.82,4.38,141.18,277.12,199.1,426.47,86.27,0,0,160,84.46,0,0,142.16,70.59,2.96,8.05,3.38,11.02,9.32,5.93,16.08,7.63,7.63,5.08,11.02,8.9,6.78,12.71,6.35,3.81,8.05,11.02,1.7,-3.68,-3.68,36.68,70.02,31.29,23.656313,100.10914,385.58517,48.60372222,127.6102222,299.0108333
108720039,1394733839,3.81,4.54,111.11,324.18,187.03,421.57,31.37,0,0,109.8,42.23,0,0,240.2,62.75,5.08,8.48,4.23,12.28,8.48,9.75,14.82,10.59,10.59,8.48,13.13,8.9,9.32,12.28,11.02,7.2,10.59,12.28,0.19,-3.68,-3.68,44.05,46.25,11.62,2.4607153,109.1669,384.6354,61.8045,127.4345556,299.5326111
108756001,1394734237,3.82,4.41,116.34,271.9,187.03,475.49,0,26.14,0,0,0,47.06,0,387.25,74.51,7.2,8.48,6.35,14.4,8.9,8.05,14.4,9.32,9.32,7.2,13.97,9.32,8.05,13.97,8.48,8.9,12.71,14.4,1.94,-3.68,-3.68,26.84,65.92,34.57,-18.812693,117.87756,388.11664,74.81425,124.83225,299.738
108828027,1394735034,3.76,3.63,116.34,313.73,0,0,0,0,34.86,0,0,0,0,0,62.75,4.23,6.78,4.66,6.35,4.23,-2.59,9.32,1.68,1.68,3.38,27.43,-0.45,-0.88,9.75,7.2,2.53,8.9,6.35,-0.48,-3.68,-3.68,53.07,90.51,59.16,-57.03412,151.38376,400.43808,78.74225,325.3670833,299.3458333
108864017,1394735433,3.77,3.63,113.73,397.39,0,0,0,0,34.86,0,0,0,0,0,70.59,2.53,2.96,2.53,2.96,1.25,-4.29,8.9,-0.88,-0.88,-0.88,13.97,-3.01,-3.01,8.05,6.35,-0.45,6.78,2.96,1.97,-3.68,-3.68,59.62,90.51,37.03,-65.11054,196.42703,402.18427,65.74394444,320.1264722,299.1017222
109008027,1394737027,3.83,4.44,138.56,250.98,241.33,426.47,149.02,0,34.86,0,150.83,0,41.83,0,78.43,-6.01,-3.01,-2.59,-2.16,-4.72,-6.01,6.35,-3.87,-3.87,-3.87,5.08,-5.15,-2.59,0.4,-3.01,-7.72,-0.88,-2.16,-3.51,-3.68,-3.68,94.05,40.52,14.9,25.392042,289.35538,382.51035,10.32705556,309.0507222,299.4236389
109044001,1394737425,3.82,4.64,135.95,350.33,211.16,490.2,94.12,0,47.93,203.92,102.56,0,5.23,0,101.96,-5.58,-2.59,-1.31,-2.59,-3.44,-0.45,7.63,-1.31,-1.31,-2.16,6.35,-0.88,-0.03,2.96,-1.31,-4.29,-3.01,-2.59,2.52,-3.68,-3.68,96.5,53.63,-115.41,45.389446,303.15613,387.46262,13.35541667,269.94775,275.0935556
109080001,1394737824,3.82,4.74,117.65,334.64,199.1,397.06,15.69,0,0,316.86,24.13,0,0,132.35,62.75,-0.88,-0.45,-1.31,5.08,2.53,0.83,10.17,0.83,0.83,1.25,6.35,4.66,2.53,4.23,-0.03,-1.31,1.68,5.08,-3.68,-3.68,-3.68,90.77,62.64,23.1,61.243446,331.26,392.0891,0.8755833333,167.01025,276.3478611
109116027,1394738222,3.83,4.51,120.26,512.42,193.06,460.78,0,98.04,0,0,0,183.01,0,176.47,70.59,0.4,2.53,-2.16,5.51,3.38,3.38,9.75,2.53,2.53,5.08,8.48,2.96,6.78,6.35,0.4,1.68,4.23,5.51,1.53,-3.68,-3.68,84.21,65.1,37.85,63.824287,21.490673,393.41522,18.84447222,154.3190556,276.9266111
